df_index,stream,Zscore,district_rank,island_rank,al_year,sub1,sub1_r,sub2,sub2_r,sub3,sub3_r,cgt_r,ge_r,syllabus,birth_day,birth_month,birth_year,gender
249544,COMMERCE,1.5837,71 (NEW),2923,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,050,F,new,30,September,2000,female
249577,ARTS,1.632,142 (NEW),3272,2020,GEOGRAPHY,A,POLITICAL SCIENCE,A,ORIENTAL MUSIC,A,046,S,new,13,March,2000,female
249739,COMMERCE,1.5081,100 (NEW),3662,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,052,Absent,new,16,May,2000,male
250055,ARTS,1.4503,265 (NEW),5995,2020,GEOGRAPHY,A,ORIENTAL MUSIC,A,SINHALA,A,040,F,new,24,May,2001,female
250368,ARTS,1.6567,130 (NEW),2975,2020,GEOGRAPHY,A,LOGIC & SCIENTIFIC METHOD,A,SINHALA,A,036,C,new,4,June,2001,female
250910,COMMERCE,1.4034,141 (NEW),4848,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,060,S,new,2,December,2001,female
250913,COMMERCE,1.5481,88 (NEW),3277,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,040,S,new,8,September,2001,female
251046,COMMERCE,1.5282,92 (NEW),3453,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,052,C,new,26,November,2001,male
251108,ARTS,1.6334,141 (NEW),3248,2020,POLITICAL SCIENCE,A,HISTORY OF SRI LANKA & INDIA,A,SINHALA,A,042,F,new,8,April,2001,female
251496,COMMERCE,1.6014,66 (NEW),2770,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,Absent,S,new,29,August,2000,female
251606,COMMERCE,1.4178,131 (NEW),4679,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,Absent,S,new,21,March,2000,female
252009,ARTS,1.6913,109 (NEW),2561,2020,POLITICAL SCIENCE,A,HISTORY OF SRI LANKA & INDIA,A,BUDDHIST CIVILIZATION,A,042,F,new,11,January,2002,female
252074,ARTS,1.6147,148 (NEW),3476,2020,GEOGRAPHY,A,HISTORY OF SRI LANKA & INDIA,A,SINHALA,A,040,F,new,21,October,2001,female
253130,ARTS,1.5667,172 (NEW),4060,2020,GEOGRAPHY,A,HISTORY OF SRI LANKA & INDIA,A,SINHALA,A,054,C,new,31,July,2001,female
253325,ARTS,1.5286,194 (NEW),4645,2020,GEOGRAPHY,A,HISTORY OF SRI LANKA & INDIA,A,SINHALA,A,056,F,new,23,January,2002,male
253766,COMMERCE,1.549,86 (NEW),3270,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,050,F,new,31,December,2001,female
253817,ARTS,1.5674,165 (NEW),4052,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,042,F,new,17,August,2001,female
253819,ARTS,1.623,134 (NEW),3368,2020,GEOGRAPHY,A,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,036,F,new,8,September,2001,male
254023,ARTS,1.6207,147 (NEW),3401,2020,ECONOMICS,A,GEOGRAPHY,A,SINHALA,A,046,S,new,6,November,2001,female
254973,COMMERCE,1.5848,70 (NEW),2912,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,050,F,new,7,April,2000,female
255265,ARTS,1.6568,129 (NEW),2972,2020,GEOGRAPHY,A,COMMUNICATION & MEDIA STUDIES,A,SINHALA,A,058,F,new,3,March,2001,female
255282,ARTS,1.5079,212 (NEW),4971,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,048,F,new,15,March,2001,male
255726,COMMERCE,1.6357,57 (NEW),2505,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,054,S,new,31,March,2000,female
255799,COMMERCE,1.6095,63 (NEW),2707,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,054,S,new,7,March,2000,male
255830,ARTS,1.5243,196 (NEW),4718,2020,ECONOMICS,A,GEOGRAPHY,A,SINHALA,A,052,F,new,30,December,2001,female
255873,ARTS,1.556,179 (NEW),4225,2020,ECONOMICS,A,GEOGRAPHY,A,SINHALA,A,054,S,new,23,November,2001,female
256053,ARTS,1.4926,222 (NEW),5241,2020,HISTORY OF SRI LANKA & INDIA,A,BUDDHIST CIVILIZATION,A,SINHALA,A,046,F,new,15,March,2000,female
256402,ARTS,1.5653,173 (NEW),4089,2020,HISTORY OF SRI LANKA & INDIA,A,BUDDHIST CIVILIZATION,A,SINHALA,A,032,S,new,29,January,2002,female
256480,ARTS,1.6847,115 (NEW),2636,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,044,F,new,21,December,2001,female
256528,ARTS,1.6695,121 (NEW),2837,2020,POLITICAL SCIENCE,A,COMMUNICATION & MEDIA STUDIES,A,ORIENTAL MUSIC,A,042,C,new,26,January,2002,female
256588,ARTS,1.6592,128 (NEW),2941,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,032,F,new,30,December,2001,female
256642,ARTS,1.6864,114 (NEW),2622,2020,GEOGRAPHY,A,DANCING(INDIGENOUS),A,SINHALA,A,Absent,F,new,4,February,2000,female
256792,ARTS,1.6328,129 (NEW),3260,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,046,S,new,10,January,2002,female
256850,ARTS,1.695,93 (NEW),2521,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,050,F,new,12,September,2001,female
257095,COMMERCE,1.618,62 (NEW),2651,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,048,S,new,27,March,2000,male
257231,COMMERCE,1.4899,89 (NEW),3866,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,058,S,new,15,May,2001,female
257261,ARTS,1.6831,99 (NEW),2667,2020,GEOGRAPHY,A,POLITICAL SCIENCE,A,SINHALA,A,040,F,new,30,May,2001,female
257318,ARTS,1.6591,115 (NEW),2943,2020,HISTORY OF SRI LANKA & INDIA,A,COMMUNICATION & MEDIA STUDIES,A,SINHALA,A,040,S,new,22,March,2001,female
257343,ARTS,1.6871,96 (NEW),2610,2020,GEOGRAPHY,A,POLITICAL SCIENCE,A,SINHALA,A,044,B,new,4,September,2000,female
257364,COMMERCE,1.6356,55 (NEW),2509,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,046,S,new,21,August,2000,female
257430,COMMERCE,1.6008,59 (NEW),2779,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,036,F,new,23,November,2001,female
257679,ARTS,1.5778,159 (NEW),3932,2020,HISTORY OF SRI LANKA & INDIA,A,BUDDHIST CIVILIZATION,A,SINHALA,A,Absent,F,new,15,July,2000,female
258184,COMMERCE,1.4394,105 (NEW),4429,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,040,F,new,28,June,2001,female
258205,COMMERCE,1.6151,58 (NEW),2672,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,060,A,new,16,July,2001,female
258241,COMMERCE,1.4893,90 (NEW),3872,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,Absent,C,new,24,March,2000,female
258242,COMMERCE,1.5319,72 (NEW),3421,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,058,S,new,16,June,2001,female
258705,COMMERCE,1.5162,74 (NEW),3579,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,052,B,new,17,April,2000,female
258721,ARTS,1.6796,101 (NEW),2712,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,044,F,new,8,March,2000,female
259215,ARTS,1.5214,189 (NEW),4753,2020,POLITICAL SCIENCE,A,DANCING(INDIGENOUS),A,SINHALA,A,044,S,new,3,October,2001,female
259302,ARTS,1.5023,196 (NEW),5059,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,036,F,new,6,May,2000,female
259408,COMMERCE,1.4991,83 (NEW),3773,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,058,C,new,27,March,2000,female
259432,COMMERCE,1.4963,85 (NEW),3805,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,056,A,new,16,July,2001,male
259434,COMMERCE,1.5576,68 (NEW),3181,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,046,S,new,2,April,2001,female
259569,COMMERCE,1.3557,128 (NEW),5441,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,038,Absent,new,21,May,1999,female
259630,COMMERCE,1.4773,95 (NEW),3986,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,064,S,new,10,October,2000,female
259959,COMMERCE,1.4871,92 (NEW),3895,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,042,F,new,25,June,2001,male
260001,COMMERCE,1.5492,70 (NEW),3266,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,042,Absent,new,9,February,2000,male
260185,ARTS,1.5361,176 (NEW),4514,2020,GEOGRAPHY,A,HISTORY OF SRI LANKA & INDIA,A,SINHALA,A,044,F,new,5,May,2001,female
260253,ARTS,1.608,140 (NEW),3553,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,048,F,new,26,March,2001,male
260377,COMMERCE,1.6233,57 (NEW),2619,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,062,S,new,24,April,2001,female
260430,ARTS,1.6699,106 (NEW),2832,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,Absent,C,new,1,January,2001,female
260434,ARTS,1.4633,221 (NEW),5757,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,030,F,new,12,July,2001,female
260490,ARTS,1.6696,107 (NEW),2835,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,050,F,new,13,August,2000,male
260532,ARTS,1.5986,147 (NEW),3678,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,034,F,new,22,March,2000,female
260606,ARTS,1.5296,184 (NEW),4624,2020,ECONOMICS,A,POLITICAL SCIENCE,A,SINHALA,A,050,F,new,10,October,2000,female
260656,COMMERCE,1.4653,100 (NEW),4118,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,034,F,new,29,March,2001,male
260676,COMMERCE,1.326,135 (NEW),5815,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,062,S,new,19,November,2001,male
260792,ARTS,1.6489,121 (NEW),3057,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,046,S,new,17,July,2001,female
260859,COMMERCE,1.4769,96 (NEW),3993,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,052,Absent,new,30,November,2001,female
260871,ARTS,1.6777,103 (NEW),2733,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,052,F,new,2,January,2002,female
261022,COMMERCE,1.5098,77 (NEW),3645,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,048,C,new,14,September,2000,male
261031,ARTS,1.6673,108 (NEW),2862,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,038,F,new,4,June,2000,female
261032,ARTS,1.538,173 (NEW),4480,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,046,F,new,4,June,2000,female
261071,COMMERCE,1.592,60 (NEW),2853,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,058,C,new,10,September,2000,male
261373,ARTS,1.6834,98 (NEW),2659,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,040,S,new,14,January,2002,female
261389,COMMERCE,1.5064,78 (NEW),3676,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,058,C,new,14,August,2001,female
261426,COMMERCE,1.516,75 (NEW),3581,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,044,S,new,17,September,2001,female
261546,ARTS,1.6627,113 (NEW),2913,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,032,F,new,25,December,2000,female
261880,ARTS,1.6829,100 (NEW),2669,2020,GEOGRAPHY,A,POLITICAL SCIENCE,A,SINHALA,A,040,F,new,17,June,2000,male
262068,COMMERCE,1.4983,84 (NEW),3783,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,060,S,new,13,December,2001,female
262298,ARTS,1.5345,179 (NEW),4550,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,038,S,new,31,October,2000,female
262389,COMMERCE,1.5019,81 (NEW),3740,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,064,C,new,7,January,2001,male
262618,COMMERCE,1.5913,61 (NEW),2859,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,054,S,new,17,May,2001,female
262762,ARTS,1.673,105 (NEW),2799,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,034,F,new,17,February,2000,female
262963,ARTS,1.5258,187 (NEW),4693,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,024,F,new,17,January,2001,female
262971,COMMERCE,1.3795,122 (NEW),5144,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,050,F,new,6,July,2001,female
262991,ARTS,1.5285,185 (NEW),4650,2020,GEOGRAPHY,A,POLITICAL SCIENCE,A,SINHALA,A,042,F,new,30,December,2000,female
263226,ARTS,1.6537,119 (NEW),3008,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,DANCING(INDIGENOUS),A,052,F,new,20,May,2000,female
263279,ARTS,1.623,134 (NEW),3368,2020,ECONOMICS,A,POLITICAL SCIENCE,A,SINHALA,A,038,F,new,30,December,2000,female
263311,ARTS,1.5951,150 (NEW),3728,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,032,F,new,11,January,2001,female
263346,ARTS,1.6553,118 (NEW),2987,2020,POLITICAL SCIENCE,A,HISTORY OF SRI LANKA & INDIA,A,BUDDHIST CIVILIZATION,A,038,F,new,25,October,2001,female
263349,COMMERCE,1.5646,66 (NEW),3104,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,Absent,Absent,new,20,October,2000,female
263426,ARTS,1.5008,197 (NEW),5082,2020,HISTORY OF SRI LANKA & INDIA,A,ORIENTAL MUSIC,A,SINHALA,A,042,F,new,19,October,2001,female
263535,COMMERCE,1.4893,90 (NEW),3872,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,052,Absent,new,19,June,2000,female
263568,COMMERCE,1.5849,64 (NEW),2911,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,058,F,new,23,October,2001,female
263893,ARTS,1.663,63 (NEW),2901,2020,HISTORY OF SRI LANKA & EUROPE,A,ORIENTAL MUSIC,A,SINHALA,A,050,S,new,2,July,2001,female
264039,COMMERCE,1.6066,27 (NEW),2736,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,054,C,new,6,January,2002,female
264110,COMMERCE,1.5953,29 (NEW),2820,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,062,A,new,15,September,2001,female
264377,COMMERCE,1.5013,44 (NEW),3748,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,Absent,Absent,new,26,February,2000,female
264679,ARTS,1.6921,51 (NEW),2549,2020,POLITICAL SCIENCE,A,HISTORY OF SRI LANKA & EUROPE,A,SINHALA,A,044,S,new,15,November,2001,female
264859,COMMERCE,1.6256,23 (NEW),2599,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,048,C,new,2,August,2001,female
265397,ARTS,1.4966,130 (NEW),5172,2020,HISTORY OF SRI LANKA & INDIA,A,BUDDHIST CIVILIZATION,A,SINHALA,A,026,F,new,30,November,2001,female
266051,ARTS,1.3958,186 (NEW),7005,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,050,F,new,16,May,2001,male
266301,ARTS,1.6661,62 (NEW),2870,2020,GEOGRAPHY,A,BUDDHIST CIVILIZATION,A,SINHALA,A,042,F,new,1,June,2001,female
266406,ARTS,1.609,81 (NEW),3538,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,028,F,new,5,February,2001,female
266435,ARTS,1.5979,87 (NEW),3687,2020,COMMUNICATION & MEDIA STUDIES,A,BUDDHIST CIVILIZATION,A,SINHALA,A,050,S,new,13,August,2001,female
266506,ARTS,1.672,60 (NEW),2806,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,038,F,new,23,May,2001,female
266650,COMMERCE,1.5251,38 (NEW),3491,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,060,F,new,16,January,2002,male
266756,ARTS,1.6568,64 (NEW),2972,2020,COMMUNICATION & MEDIA STUDIES,A,BUDDHIST CIVILIZATION,A,SINHALA,A,034,F,new,15,January,2002,female
267241,ARTS,1.6108,79 (NEW),3522,2020,POLITICAL SCIENCE,A,BUDDHIST CIVILIZATION,A,SINHALA,A,040,S,new,19,July,2001,female
267620,COMMERCE,1.5601,34 (NEW),3152,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,064,S,new,11,November,2001,female
267851,ARTS,1.4781,144 (NEW),5491,2020,POLITICAL SCIENCE,A,ORIENTAL MUSIC,A,SINHALA,A,040,S,new,4,March,2001,female
268869,ARTS,1.5985,86 (NEW),3681,2020,GEOGRAPHY,A,POLITICAL SCIENCE,A,ISLAM,A,036,S,new,18,August,2001,female
269170,ARTS,1.5423,103 (NEW),4403,2020,POLITICAL SCIENCE,A,ISLAMIC CIVILIZATION,A,ARABIC,A,048,C,new,25,September,2000,female
269607,ARTS,1.6515,65 (NEW),3032,2020,POLITICAL SCIENCE,A,HISTORY OF SRI LANKA & EUROPE,A,HINDU CIVILIZATION,A,044,S,new,26,January,2002,female
269867,ARTS,1.676,56 (NEW),2757,2020,HOME ECONOMICS,A,CARNATIC MUSIC,A,TAMIL,A,046,F,new,17,April,2001,female
270592,COMMERCE,1.4786,49 (NEW),3974,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,054,S,new,27,April,2001,female
270593,COMMERCE,1.5086,42 (NEW),3656,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,050,S,new,4,April,2001,female
270771,ARTS,1.5275,115 (NEW),4659,2020,POLITICAL SCIENCE,A,ISLAM,A,ARABIC,A,048,F,new,2,March,2000,male
271014,COMMERCE,1.5687,32 (NEW),3068,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,046,S,new,3,August,2001,female
271692,ARTS,1.3964,185 (NEW),6989,2020,GEOGRAPHY,A,ISLAM,A,TAMIL,A,036,S,new,10,January,2001,female
271980,COMMERCE,1.5167,39 (NEW),3572,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,062,B,new,27,April,2001,female
272189,ARTS,1.6728,59 (NEW),2801,2020,GEOGRAPHY,A,ISLAM,A,TAMIL,A,054,C,new,5,December,2001,female
272432,COMMERCE,1.5424,36 (NEW),3320,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,060,S,new,24,January,2002,male
272572,ARTS,1.5538,100 (NEW),4248,2020,GEOGRAPHY,A,ISLAM,A,TAMIL,A,048,F,new,5,April,2001,female
272741,ARTS,1.4796,143 (NEW),5459,2020,GEOGRAPHY,A,POLITICAL SCIENCE,A,ISLAM,A,042,S,new,28,March,2001,female
272762,ARTS,1.6753,57 (NEW),2771,2020,GEOGRAPHY,A,POLITICAL SCIENCE,A,ISLAM,A,044,S,new,9,July,2001,female
272863,ARTS,1.6901,52 (NEW),2577,2020,HOME ECONOMICS,A,ISLAMIC CIVILIZATION,A,ARABIC,A,028,S,new,30,December,2000,female
272926,ARTS,1.5922,88 (NEW),3755,2020,HOME ECONOMICS,A,ISLAMIC CIVILIZATION,A,ARABIC,A,042,B,new,Invalid nic error,Invalid nic error,Invalid nic error,
272964,ARTS,1.5398,105 (NEW),4445,2020,HOME ECONOMICS,A,ISLAMIC CIVILIZATION,A,ARABIC,A,034,S,new,31,August,2000,female
273030,ARTS,1.3513,216 (NEW),7969,2020,POLITICAL SCIENCE,A,ISLAM,A,TAMIL,A,056,F,new,1,October,2001,female
273079,ARTS,1.3026,261 (NEW),9098,2020,POLITICAL SCIENCE,A,ISLAM,A,ARABIC,A,040,F,new,31,August,1999,female
273098,ARTS,1.6821,55 (NEW),2675,2020,POLITICAL SCIENCE,A,ISLAM,A,ARABIC,A,042,S,new,20,July,1999,female
273113,ARTS,1.4618,154 (NEW),5796,2020,POLITICAL SCIENCE,A,ISLAM,A,ARABIC,A,050,S,new,25,August,1999,female
273574,ARTS,1.5849,90 (NEW),3837,2020,GEOGRAPHY,A,ISLAMIC CIVILIZATION,A,TAMIL,A,040,S,new,24,September,2001,female
274895,COMMERCE,1.4893,46 (NEW),3872,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,038,F,new,18,June,2001,male
274986,COMMERCE,1.5025,43 (NEW),3735,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,058,S,new,3,February,2001,female
274990,COMMERCE,1.6062,28 (NEW),2739,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,066,C,new,2,August,2001,female
275031,COMMERCE,1.6323,22 (NEW),2539,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,054,C,new,8,June,2001,female
275292,ARTS,1.5829,65 (NEW),3869,2020,POLITICAL SCIENCE,A,CARNATIC MUSIC,A,TAMIL,A,030,F,new,20,December,2001,female
275371,ARTS,1.6841,39 (NEW),2650,2020,GEOGRAPHY,A,HISTORY OF SRI LANKA & EUROPE,A,HINDU CIVILIZATION,A,044,S,new,7,November,2000,male
275794,ARTS,1.5501,77 (NEW),4292,2020,POLITICAL SCIENCE,A,HINDU CIVILIZATION,A,TAMIL,A,042,F,new,10,August,2001,female
276129,ARTS,1.488,102 (NEW),5314,2020,GEOGRAPHY,A,HOME ECONOMICS,A,ISLAMIC CIVILIZATION,A,026,F,new,29,July,1999,female
276151,ARTS,1.6924,37 (NEW),2545,2020,HOME ECONOMICS,A,ISLAM,A,ARABIC,A,030,F,new,30,July,2000,female
276154,ARTS,1.6752,41 (NEW),2773,2020,POLITICAL SCIENCE,A,ISLAM,A,ARABIC,A,034,F,new,26,January,2002,female
276162,ARTS,1.387,140 (NEW),7169,2020,POLITICAL SCIENCE,A,ISLAMIC CIVILIZATION,A,ARABIC,A,030,S,new,8,June,2000,female
276305,COMMERCE,1.3733,52 (NEW),5209,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,048,S,new,14,April,2001,male
276386,ARTS,1.6026,59 (NEW),3629,2020,GEOGRAPHY,A,POLITICAL SCIENCE,A,ISLAMIC CIVILIZATION,A,030,C,new,28,April,2001,female
276458,ARTS,1.6691,44 (NEW),2843,2020,GEOGRAPHY,A,POLITICAL SCIENCE,A,ISLAMIC CIVILIZATION,A,028,S,new,16,December,2001,female
277592,ARTS,1.4104,131 (NEW),6736,2020,POLITICAL SCIENCE,A,ISLAMIC CIVILIZATION,A,ARABIC,A,032,F,new,20,March,2000,female
277724,ARTS,1.4804,104 (NEW),5441,2020,GEOGRAPHY,A,ISLAMIC CIVILIZATION,A,TAMIL,A,054,F,new,22,February,2001,female
277889,ARTS,1.4934,100 (NEW),5230,2020,POLITICAL SCIENCE,A,ISLAMIC CIVILIZATION,A,ARABIC,A,028,S,new,22,December,2000,female
277918,ARTS,1.5566,72 (NEW),4217,2020,POLITICAL SCIENCE,A,ISLAMIC CIVILIZATION,A,ARABIC,A,048,F,new,10,November,1997,female
279727,ARTS,1.6343,54 (NEW),3235,2020,GEOGRAPHY,A,HINDU CIVILIZATION,A,TAMIL,A,046,S,new,4,November,2001,female
280563,ARTS,1.5403,82 (NEW),4435,2020,POLITICAL SCIENCE,A,ISLAM,A,ARABIC,A,044,A,new,14,June,2001,female
281362,ARTS,1.5529,75 (NEW),4255,2020,HISTORY OF SRI LANKA & EUROPE,A,HINDU CIVILIZATION,A,DRAMA AND THEATRE (TAMIL),A,040,F,new,25,July,2001,male
281526,ARTS,1.4952,99 (NEW),5197,2020,HISTORY OF SRI LANKA & EUROPE,A,HINDU CIVILIZATION,A,TAMIL,A,022,F,new,22,October,2001,female
281807,ARTS,1.2971,184 (NEW),9224,2020,HISTORY OF SRI LANKA & EUROPE,A,HINDU CIVILIZATION,A,DANCING(BHARATHA),A,044,F,new,1,January,2002,female
282473,COMMERCE,1.5783,33 (NEW),2971,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,052,F,new,16,June,2001,male
282516,COMMERCE,1.5231,38 (NEW),3515,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,050,S,new,19,February,2001,female
282541,COMMERCE,1.6267,29 (NEW),2585,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,050,F,new,8,November,2001,female
282680,ARTS,1.6882,38 (NEW),2598,2020,HISTORY OF SRI LANKA & EUROPE,A,HINDU CIVILIZATION,A,TAMIL,A,056,F,new,3,December,2001,male
283134,COMMERCE,1.5764,30 (NEW),2991,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,028,B,new,11,December,2001,female
283138,COMMERCE,1.5413,38 (NEW),3329,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,064,S,new,27,June,2001,female
283172,COMMERCE,1.5379,39 (NEW),3369,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,056,S,new,16,July,2001,female
283205,COMMERCE,1.5257,42 (NEW),3484,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,042,F,new,7,October,2001,female
283233,COMMERCE,1.5488,37 (NEW),3272,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,068,C,new,2,March,2001,male
283416,COMMERCE,1.4405,54 (NEW),4416,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,Absent,S,new,18,February,2000,female
283445,ARTS,1.5549,75 (NEW),4234,2020,GEOGRAPHY,A,HISTORY OF SRI LANKA & INDIA,A,SINHALA,A,052,S,new,29,August,2001,female
283874,ARTS,1.3825,138 (NEW),7269,2020,GEOGRAPHY,A,DANCING(INDIGENOUS),A,SINHALA,A,036,S,new,20,June,2001,female
283890,COMMERCE,1.5843,29 (NEW),2917,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,042,F,new,19,April,2000,female
284354,COMMERCE,1.5963,27 (NEW),2813,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,046,C,new,16,May,2001,female
284393,COMMERCE,1.4422,53 (NEW),4389,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,048,S,new,17,December,2001,female
284649,COMMERCE,1.5713,31 (NEW),3046,2020,ECONOMICS,A,BUSINESS STUDIES,A,ACCOUNTING,A,064,A,new,8,September,2001,female
